CNT,TARGET,CURRENT,COUNTS
0,0,0,0
1,5,4,8
2,5,5,17
3,5,5,27
4,5,5,36
5,5,5,45
6,5,5,55
7,5,5,64
8,5,5,73
9,5,5,83
10,10,5,92
11,10,8,105
12,10,9,122
13,10,10,140
14,10,9,159
15,10,10,177
16,10,10,196
17,10,9,215
18,10,10,233
19,10,10,252
20,15,10,271
21,15,13,293
22,15,15,320
23,15,15,347
24,15,15,376
25,15,15,403
26,15,14,431
27,15,15,459
28,15,15,487
29,15,15,515
30,15,14,543
31,20,17,573
32,20,18,607
33,20,20,644
34,20,20,681
35,20,22,719
36,20,21,756
37,20,20,793
38,20,20,830
39,20,21,867
40,20,20,904
41,25,22,943
42,25,26,987
43,25,25,1033
44,25,27,1080
45,25,25,1126
46,25,26,1172
47,25,24,1218
48,25,24,1264
49,25,25,1309
50,25,27,1355
51,30,28,1404
52,30,29,1458
53,30,29,1513
54,30,30,1567
55,30,28,1623
56,30,29,1677
57,30,30,1731
58,30,30,1787
59,30,28,1843
60,30,31,1898
61,35,31,1956
62,35,32,2017
63,35,34,2080
64,35,36,2144
65,35,35,2209
66,35,34,2274
67,35,35,2338
68,35,35,2401
69,35,37,2465
70,35,35,2530
71,40,37,2598
72,40,39,2669
73,40,42,2741
74,40,39,2813
75,40,41,2887
76,40,40,2961
77,40,41,3034
78,40,40,3107
79,40,42,3179
80,40,41,3253
81,45,44,3330
82,45,42,3410
83,45,44,3490
84,45,44,3572
85,45,47,3655
86,45,45,3738
87,45,42,3820
88,45,45,3901
89,45,45,3984
90,50,46,4067
91,50,46,4151
92,50,47,4235
93,50,46,4321
94,50,48,4407
95,50,48,4493
96,50,46,4578
97,50,47,4663
98,50,47,4749
99,50,47,4835
100,55,46,4920
101,55,47,5005
102,55,48,5092
103,55,47,5179
104,55,47,5266
105,55,47,5351
106,55,49,5437
107,55,48,5525
108,55,48,5611
109,55,48,5696
110,55,48,5783
111,60,47,5870
112,60,47,5957
113,60,47,6042
114,60,48,6129
115,60,45,6216
116,60,47,6303
117,60,46,6389
118,60,47,6475
119,60,48,6562
120,65,48,6649
121,65,47,6735
122,65,47,6821
123,65,46,6908
124,65,48,6995
125,65,47,7081
126,65,48,7167
127,65,48,7254
128,65,47,7341
129,65,48,7428
130,65,47,7514
131,70,47,7601
132,70,49,7688
133,70,46,7775
134,70,48,7861
135,70,49,7947
136,70,47,8035
137,70,47,8122
138,70,46,8207
139,70,49,8293
140,70,47,8381
141,75,49,8468
142,75,46,8554
143,75,47,8640
144,75,47,8727
145,75,48,8815
146,75,46,8901
147,75,49,8987
148,75,48,9074
149,75,47,9162
150,75,48,9248
151,80,46,9334
152,80,48,9421
153,80,48,9509
154,80,46,9595
155,80,47,9681
156,80,45,9768
157,80,49,9855
158,80,46,9942
159,80,48,10027
160,85,48,10114
161,85,46,10202
162,85,48,10289
163,85,48,10374
164,85,48,10461
165,85,49,10548
166,85,47,10635
167,85,46,10721
168,85,48,10807
169,85,45,10894
170,85,49,10981
171,90,46,11067
172,90,48,11153
173,90,48,11240
174,90,45,11328
175,90,45,11414
176,90,47,11500
177,90,48,11587
178,90,45,11674
179,90,46,11761
180,95,47,11846
181,95,47,11933
182,95,47,12021
183,95,48,12107
184,95,46,12193
185,95,45,12280
186,95,49,12367
187,95,48,12454
188,95,46,12540
189,95,46,12626
190,95,46,12713
191,100,47,12801
192,100,48,12886
193,100,48,12973
194,100,46,13060
195,100,47,13147
196,100,47,13233
197,100,47,13319
198,100,48,13406
199,100,48,13494
200,95,44,13580
201,95,49,13665
202,95,47,13753
203,95,48,13840
204,95,46,13926
205,95,44,14012
206,95,47,14099
207,95,46,14186
208,95,46,14273
209,95,47,14358
210,90,49,14445
211,90,49,14532
212,90,48,14619
213,90,46,14704
214,90,48,14791
215,90,46,14878
216,90,48,14965
217,90,47,15050
218,90,48,15137
219,90,47,15224
220,90,48,15311
221,85,47,15397
222,85,49,15483
223,85,48,15570
224,85,47,15657
225,85,43,15743
226,85,47,15829
227,85,49,15917
228,85,46,16004
229,85,46,16090
230,85,47,16175
231,80,47,16263
232,80,46,16350
233,80,45,16436
234,80,44,16522
235,80,46,16609
236,80,45,16696
237,80,47,16782
238,80,47,16868
239,80,47,16954
240,75,45,17041
241,75,47,17128
242,75,47,17214
243,75,47,17300
244,75,49,17387
245,75,47,17474
246,75,43,17560
247,75,47,17646
248,75,47,17733
249,75,47,17820
250,70,45,17906
251,70,48,17992
252,70,47,18079
253,70,48,18166
254,70,46,18252
255,70,45,18337
256,70,47,18424
257,70,47,18511
258,70,46,18598
259,70,48,18683
260,65,48,18770
261,65,47,18857
262,65,47,18944
263,65,48,19029
264,65,48,19116
265,65,48,19203
266,65,47,19289
267,65,47,19375
268,65,47,19461
269,65,48,19549
270,60,49,19635
271,60,46,19721
272,60,48,19807
273,60,48,19894
274,60,49,19981
275,60,46,20067
276,60,47,20153
277,60,46,20240
278,60,48,20327
279,60,46,20413
280,60,47,20498
281,55,46,20585
282,55,44,20672
283,55,46,20757
284,55,47,20843
285,55,48,20929
286,55,48,21016
287,55,46,21103
288,55,47,21188
289,55,49,21274
290,50,48,21361
291,50,46,21447
292,50,47,21532
293,50,46,21617
294,50,48,21703
295,50,47,21789
296,50,45,21874
297,50,47,21959
298,50,47,22045
299,50,46,22131
300,45,47,22216
301,45,46,22299
302,45,46,22382
303,45,46,22464
304,45,44,22546
305,45,44,22627
306,45,45,22710
307,45,45,22793
308,45,45,22876
309,45,43,22957
310,45,46,23039
311,40,42,23120
312,40,40,23195
313,40,39,23267
314,40,38,23339
315,40,40,23413
316,40,40,23487
317,40,40,23560
318,40,39,23632
319,40,39,23705
320,40,42,23778
321,35,35,23850
322,35,36,23916
323,35,33,23980
324,35,33,24043
325,35,37,24107
326,35,36,24173
327,35,35,24237
328,35,35,24301
329,35,34,24364
330,35,34,24428
331,30,32,24491
332,30,29,24549
333,30,33,24605
334,30,30,24660
335,30,28,24714
336,30,30,24768
337,30,30,24824
338,30,29,24880
339,30,32,24936
340,30,30,24991
341,25,27,25042
342,25,24,25089
343,25,26,25135
344,25,25,25182
345,25,24,25229
346,25,26,25275
347,25,25,25321
348,25,26,25367
349,25,24,25413
350,20,23,25457
351,20,21,25501
352,20,20,25541
353,20,20,25579
354,20,19,25617
355,20,19,25654
356,20,19,25691
357,20,19,25728
358,20,20,25764
359,20,19,25800
360,20,20,25837
361,15,17,25872
362,15,16,25902
363,15,15,25931
364,15,15,25959
365,15,15,25987
366,15,15,26014
367,15,14,26042
368,15,15,26070
369,15,15,26098
370,10,15,26125
371,10,12,26149
372,10,10,26169
373,10,10,26189
374,10,11,26209
375,10,10,26229
376,10,10,26248
377,10,11,26267
378,10,10,26287
379,10,10,26307
380,5,10,26325
381,5,7,26341
382,5,6,26353
383,5,5,26363
384,5,6,26374
385,5,5,26385
386,5,5,26395
387,5,5,26405
388,5,5,26415
389,5,5,26425
390,5,5,26435
391,0,3,26439
392,0,-2,26437
393,0,0,26438
394,0,0,26437
395,0,0,26438
396,0,0,26438
397,0,0,26437
398,0,3,26439
399,0,-3,26437
400,-5,3,26440
401,-5,-6,26432
402,-5,-5,26421
403,-5,-5,26410
404,-5,-5,26400
405,-5,-5,26389
406,-5,-5,26379
407,-5,-5,26368
408,-5,-5,26358
409,-5,-5,26347
410,-10,-5,26338
411,-10,-8,26325
412,-10,-10,26307
413,-10,-10,26289
414,-10,-10,26269
415,-10,-10,26251
416,-10,-10,26231
417,-10,-10,26212
418,-10,-10,26194
419,-10,-10,26175
420,-15,-9,26157
421,-15,-12,26135
422,-15,-14,26109
423,-15,-15,26081
424,-15,-15,26053
425,-15,-15,26025
426,-15,-15,25997
427,-15,-15,25969
428,-15,-16,25941
429,-15,-15,25912
430,-20,-15,25884
431,-20,-18,25853
432,-20,-19,25819
433,-20,-21,25783
434,-20,-20,25746
435,-20,-21,25709
436,-20,-19,25672
437,-20,-21,25635
438,-20,-20,25598
439,-20,-19,25561
440,-25,-20,25523
441,-25,-23,25483
442,-25,-24,25440
443,-25,-23,25395
444,-25,-25,25349
445,-25,-25,25303
446,-25,-25,25256
447,-25,-27,25210
448,-25,-23,25164
449,-25,-26,25118
450,-30,-23,25072
451,-30,-29,25024
452,-30,-29,24970
453,-30,-32,24915
454,-30,-30,24860
455,-30,-32,24805
456,-30,-30,24749
457,-30,-29,24695
458,-30,-31,24640
459,-30,-29,24585
460,-35,-30,24529
461,-35,-33,24472
462,-35,-34,24409
463,-35,-32,24345
464,-35,-35,24281
465,-35,-36,24217
466,-35,-34,24153
467,-35,-33,24088
468,-35,-35,24024
469,-35,-35,23960
470,-40,-36,23895
