CNT,TARGET,CURRENT,COUNTS
533,-70,-70,17686
534,-70,-70,17605
535,-70,-70,17525
536,-70,-70,17444
537,-70,-70,17363
538,-70,-70,17282
539,-70,-70,17200
540,-75,-70,17119
541,-75,-74,17035
542,-75,-75,16949
543,-75,-75,16863
544,-75,-75,16777
545,-75,-75,16690
546,-75,-75,16604
547,-75,-75,16517
548,-75,-75,16431
549,-75,-75,16344
550,-80,-75,16257
551,-80,-79,16167
552,-80,-80,16076
553,-80,-80,15984
554,-80,-80,15892
555,-80,-80,15800
556,-80,-80,15708
557,-80,-80,15616
558,-80,-80,15523
559,-80,-80,15431
560,-85,-80,15339
561,-85,-85,15242
562,-85,-85,15145
563,-85,-85,15047
564,-85,-85,14949
565,-85,-85,14852
566,-85,-85,14754
567,-85,-85,14656
568,-85,-85,14558
569,-85,-85,14460
570,-85,-85,14362
571,-90,-90,14260
572,-90,-89,14157
573,-90,-90,14054
574,-90,-90,13950
575,-90,-90,13847
576,-90,-90,13744
577,-90,-90,13641
578,-90,-90,13537
579,-90,-90,13434
580,-90,-90,13331
581,-95,-95,13223
582,-95,-95,13114
583,-95,-94,13005
584,-95,-95,12896
585,-95,-95,12787
586,-95,-95,12678
587,-95,-95,12569
588,-95,-95,12460
589,-95,-95,12350
590,-95,-95,12241
591,-100,-100,12127
592,-100,-99,12013
593,-100,-100,11898
594,-100,-100,11783
595,-100,-100,11668
596,-100,-100,11553
597,-100,-100,11437
598,-100,-100,11322
599,-100,-100,11206
600,-100,-100,11090
601,-95,-95,10980
602,-95,-96,10870
603,-95,-95,10760
604,-95,-95,10650
605,-95,-95,10540
606,-95,-95,10431
607,-95,-95,10321
608,-95,-95,10211
609,-95,-95,10101
610,-95,-95,9992
611,-90,-90,9887
612,-90,-90,9783
613,-90,-90,9679
614,-90,-90,9575
615,-90,-90,9471
616,-90,-90,9367
617,-90,-90,9264
618,-90,-90,9160
619,-90,-90,9056
620,-90,-90,8952
621,-85,-85,8852
622,-85,-86,8754
623,-85,-85,8656
624,-85,-85,8558
625,-85,-85,8459
626,-85,-85,8361
627,-85,-85,8263
628,-85,-85,8165
629,-85,-85,8066
630,-80,-85,7968
631,-80,-80,7874
632,-80,-81,7782
633,-80,-80,7689
634,-80,-80,7597
635,-80,-80,7504
636,-80,-80,7411
637,-80,-80,7319
638,-80,-80,7226
639,-80,-80,7133
640,-80,-80,7041
641,-75,-76,6952
642,-75,-76,6866
643,-75,-75,6779
644,-75,-76,6692
645,-75,-75,6605
646,-75,-75,6518
647,-75,-75,6431
648,-75,-75,6344
649,-75,-75,6258
650,-75,-75,6171
651,-70,-71,6089
652,-70,-71,6007
653,-70,-70,5926
654,-70,-70,5845
655,-70,-70,5764
656,-70,-70,5683
657,-70,-70,5602
658,-70,-70,5521
659,-70,-70,5440
660,-65,-70,5359
661,-65,-65,5282
662,-65,-65,5206
663,-65,-65,5131
664,-65,-65,5055
665,-65,-65,4980
666,-65,-65,4904
667,-65,-65,4829
668,-65,-65,4754
669,-65,-65,4678
670,-60,-65,4603
671,-60,-61,4532
672,-60,-61,4462
673,-60,-60,4392
674,-60,-60,4322
675,-60,-60,4253
676,-60,-60,4183
677,-60,-60,4113
678,-60,-60,4044
679,-60,-60,3974
680,-55,-60,3905
681,-55,-56,3839
682,-55,-56,3775
683,-55,-55,3711
684,-55,-55,3647
685,-55,-55,3583
686,-55,-56,3519
687,-55,-55,3455
688,-55,-55,3391
689,-55,-55,3327
690,-55,-55,3264
691,-50,-51,3204
692,-50,-51,3145
693,-50,-50,3087
694,-50,-50,3029
695,-50,-50,2970
696,-50,-50,2912
697,-50,-50,2854
698,-50,-50,2796
699,-50,-50,2738
700,-50,-50,2680
701,-45,-46,2626
702,-45,-45,2573
703,-45,-46,2521
704,-45,-45,2468
705,-45,-45,2415
706,-45,-45,2363
707,-45,-45,2311
708,-45,-45,2259
709,-45,-45,2206
710,-45,-45,2154
711,-40,-41,2105
712,-40,-40,2058
713,-40,-40,2012
714,-40,-40,1965
715,-40,-40,1918
716,-40,-40,1871
717,-40,-40,1825
718,-40,-40,1778
719,-40,-40,1731
720,-40,-40,1684
721,-35,-36,1641
722,-35,-36,1600
723,-35,-35,1559
724,-35,-35,1518
725,-35,-35,1477
726,-35,-35,1436
727,-35,-35,1395
728,-35,-35,1354
729,-35,-35,1313
730,-30,-35,1272
731,-30,-31,1235
732,-30,-31,1200
733,-30,-30,1164
734,-30,-30,1129
735,-30,-30,1094
736,-30,-30,1059
737,-30,-31,1023
738,-30,-30,988
739,-30,-30,953
740,-25,-30,918
741,-25,-26,886
742,-25,-25,856
743,-25,-25,826
744,-25,-25,797
745,-25,-25,767
746,-25,-25,738
747,-25,-25,708
748,-25,-25,679
749,-25,-25,649
750,-25,-25,620
751,-20,-21,594
752,-20,-21,570
753,-20,-20,546
754,-20,-20,522
755,-20,-20,499
756,-20,-20,475
757,-20,-20,451
758,-20,-20,427
759,-20,-20,404
760,-20,-19,380
761,-15,-16,360
762,-15,-15,342
763,-15,-15,324
764,-15,-15,306
765,-15,-15,288
766,-15,-15,270
767,-15,-15,251
768,-15,-15,233
769,-15,-15,216
770,-10,-15,198
771,-10,-11,183
772,-10,-10,171
773,-10,-10,158
774,-10,-10,146
775,-10,-10,134
776,-10,-10,122
777,-10,-10,110
778,-10,-10,98
779,-10,-10,85
780,-10,-10,73
781,-5,-5,65
782,-5,-6,58
783,-5,-5,52
784,-5,-5,45
785,-5,-5,39
786,-5,-4,33
787,-5,-6,27
788,-5,-4,20
789,-5,-5,14
790,-5,-5,8
791,0,-4,6
792,0,0,6
793,0,0,6
794,0,0,6
795,0,0,6
796,0,0,6
797,0,0,6
798,0,0,6
799,0,0,6
800,0,0,6
